Année;Commune;Gemeente;Total commune;Total hommes;% Hommes;Total femmes;% Femmes;"Total niveau d'étude ""faible""";"% Niveau d'étude ""faible""";"Hommes - Niveau d’études ""faible""";"% Hommes - Niveau d’études ""faible""";"Femmes - Niveau d’études ""faible""";"% Femmes - Niveau d’études ""faible""";"Total niveau d'étude ""moyen""";"% Niveau d'étude ""moyen""";"Hommes - Niveau d’études ""moyen""";"% Hommes - Niveau d’études ""moyen""";"Femmes - Niveau d’études ""moyen""";"% Femmes - Niveau d’études ""moyen""";"Total niveau d'étude ""élevé""";"% Niveau d'étude ""élevé""";"Hommes - Niveau d’études ""élevé""";"% Hommes - Niveau d’études ""élevé""";"Femmes - Niveau d’études ""élevé""";"% Femmes - Niveau d’études ""élevé""";Total étrangers sans équivalence;% Étrangers sans équivalence;Hommes étrangers sans équivalence;% Hommes étrangers sans équivalence;Femmes étrangères sans équivalence;% Femmes étrangère sans équivalence
2013;Saint-Josse-ten-Noode;Sint-Joost-ten-Node;3886.0;2224;57.231085949562534;1663;42.79464745239321;949;24.420998455995882;594;15.285640761708699;355;9.135357694287185;574;14.770972722593928;282;7.256819351518271;292;7.514153371075656;291;7.488419969119918;150;3.860010293360782;141;3.6284096757591353;2073;53.345342254246006;1198;30.82861554297478;875;22.51672671127123
2013;Woluwe-Saint-Lambert;Sint-Lambrechts-Woluwe;2652.0;1276;48.114630467571644;1377;51.92307692307693;663;25.0;346;13.046757164404225;317;11.953242835595777;653;24.62292609351433;348;13.122171945701359;305;11.500754147812971;647;24.396681749622925;291;10.972850678733032;356;13.423831070889895;690;26.018099547511316;291;10.972850678733032;399;15.04524886877828
2012;Anderlecht;Anderlecht;12073.0;6509;53.91369170877164;5565;46.09459123664375;4073;33.7364366768823;2174;18.007123333057233;1899;15.729313343825064;2453;20.318065103950968;1136;9.409425991882713;1317;10.90863911206825;763;6.31988735194235;357;2.9570115132941273;406;3.362875838648223;4785;39.633893812639776;2842;23.540130870537563;1943;16.09376294210221
2012;Berchem-Sainte-Agathe;Sint-Agatha-Berchem;1900.0;874;46.0;1026;54.0;646;34.0;289;15.210526315789474;357;18.789473684210524;455;23.94736842105263;198;10.421052631578947;257;13.526315789473683;180;9.473684210526317;86;4.526315789473685;94;4.947368421052632;619;32.578947368421055;301;15.842105263157894;318;16.736842105263158
2012;Jette;Jette;4291.0;2032;47.35492892099744;2262;52.714984852015846;1350;31.46119785597763;643;14.984852015847123;707;16.476345840130506;1001;23.3278955954323;444;10.347238405965975;557;12.980657189466324;425;9.904451176881846;202;4.707527382894431;223;5.196923793987415;1518;35.37636914472151;743;17.31531111628991;775;18.0610580284316
2012;Schaerbeek;Schaarbeek;14314.0;7732;54.017046248428116;6583;45.98993991896046;4194;29.29998602766522;2302;16.08215732848959;1892;13.217828699175632;2823;19.72195053793489;1422;9.934330026547435;1401;9.787620511387454;1430;9.990219365656001;707;4.939220343719435;723;5.0509990219365655;5868;40.99483023613246;3301;23.06133854967165;2567;17.933491686460805
2012;Uccle;Ukkel;4621.0;2169;46.9378922311188;2452;53.0621077688812;1163;25.167712616316813;598;12.940921878381303;565;12.226790737935511;1138;24.626704176585154;570;12.334992425881843;568;12.291711750703312;1155;24.99458991560268;491;10.6254057563298;664;14.369184159272885;1165;25.21099329149535;510;11.03657217052586;655;14.174421120969487
2011;Etterbeek;Etterbeek;3934.0;2043;51.93187595322827;1892;48.093543467208946;918;23.33502796136248;528;13.421453990849008;390;9.913573970513474;828;21.047280122013216;433;11.006609049313676;395;10.040671072699542;714;18.14946619217082;332;8.439247585155059;382;9.71021860701576;1475;37.4936451448907;750;19.064565327910525;725;18.429079816980174
2011;Forest;Vorst;5495.0;2752;50.08189262966333;2743;49.91810737033667;1542;28.06187443130118;839;15.268425841674249;703;12.793448589626932;1183;21.528662420382165;562;10.227479526842584;621;11.30118289353958;875;15.92356687898089;377;6.860782529572338;498;9.062784349408554;1895;34.48589626933576;974;17.72520473157416;921;16.760691537761602
2011;Jette;Jette;4308.0;2042;47.40018570102136;2265;52.5766016713092;1372;31.847725162488395;657;15.250696378830083;715;16.59702878365831;1021;23.70009285051068;460;10.677808727948005;561;13.022284122562674;419;9.726090993500463;200;4.642525533890436;219;5.083565459610028;1495;34.70287836583101;725;16.829155060352832;770;17.87372330547818
2011;Schaerbeek;Schaarbeek;14104.0;7587;53.79325014180374;6517;46.206749858196254;4281;30.353091321610894;2321;16.4563244469654;1960;13.896766874645492;2848;20.19285309132161;1393;9.876630743051615;1455;10.316222348269994;1440;10.20986954055587;712;5.048213272830402;728;5.161656267725468;5535;39.24418604651162;3161;22.412081678956326;2374;16.832104367555303
2025;Evere;Evere;3026.0;1403;46.364838070059484;1623;53.63516192994051;562;18.57237276933245;324;10.707204230006608;238;7.865168539325842;743;24.55386649041639;366;12.095175148711169;377;12.458691341705222;405;13.384005287508261;174;5.750165234633179;231;7.633840052875082;1316;43.4897554527429;539;17.812293456708524;777;25.677461996034367
2025;Ganshoren;Ganshoren;1641.0;799;48.689823278488724;843;51.37111517367459;313;19.07373552711761;187;11.395490554539915;126;7.678244972577697;413;25.167580743449115;216;13.16270566727605;197;12.004875076173064;228;13.893967093235831;105;6.39853747714808;123;7.495429616087751;688;41.925655088360756;291;17.73308957952468;397;24.192565508836076
2025;Woluwe-Saint-Lambert;Sint-Lambrechts-Woluwe;2925.0;1332;45.53846153846154;1593;54.46153846153846;389;13.299145299145298;229;7.829059829059829;160;5.47008547008547;587;20.068376068376068;318;10.871794871794872;269;9.196581196581196;749;25.60683760683761;334;11.418803418803419;415;14.188034188034187;1200;41.02564102564102;451;15.41880341880342;749;25.60683760683761
2024;Ganshoren;Ganshoren;1636.0;766;46.82151589242054;869;53.117359413202934;320;19.559902200489;190;11.613691931540341;130;7.946210268948656;401;24.511002444987774;188;11.491442542787286;213;13.01955990220049;207;12.652811735941318;94;5.745721271393643;113;6.907090464547677;707;43.215158924205376;294;17.970660146699267;413;25.244498777506113
2024;Molenbeek-Saint-Jean;Sint-Jans-Molenbeek;8898.0;4712;52.95572038660373;4186;47.04427961339627;1892;21.263205214654977;1186;13.328837941110361;706;7.934367273544616;2017;22.66801528433356;1031;11.586873454708924;986;11.081141829624634;927;10.418071476736346;406;4.562823106316026;521;5.855248370420319;4062;45.65070802427512;2089;23.477185884468422;1973;22.173522139806696
2023;Anderlecht;Anderlecht;9975.0;5256;52.691729323308266;4718;47.29824561403509;2124;21.293233082706767;1294;12.972431077694235;830;8.320802005012531;2091;20.962406015037594;1072;10.746867167919799;1019;10.215538847117795;1014;10.165413533834586;456;4.571428571428571;558;5.593984962406015;4745;47.56892230576441;2434;24.401002506265666;2311;23.167919799498744
2023;Bruxelles;Brussel;15039.0;8165;54.29217368176076;6874;45.70782631823924;2883;19.170157590265312;1848;12.288051067225215;1035;6.882106523040096;2991;19.888290444843406;1639;10.898331006050935;1352;8.989959438792473;2122;14.109980716802978;1045;6.948600305871401;1077;7.161380410931578;7043;46.8315712480883;3633;24.157191302613207;3410;22.6743799454751
2023;Uccle;Ukkel;4394.0;2043;46.49522075557579;2351;53.50477924442421;666;15.157032316795629;374;8.511606736458807;292;6.6454255803368225;961;21.87073281747838;511;11.62949476558944;450;10.24123805188894;1285;29.244424214838418;542;12.335002275830679;743;16.90942193900774;1482;33.72781065088758;616;14.01911697769686;866;19.708693673190712
2022;Auderghem;Oudergem;1549.0;731;47.19173660426081;818;52.80826339573919;258;16.655907036797934;141;9.102646868947708;117;7.553260167850226;364;23.499031633311816;188;12.136862491930279;176;11.362169141381537;419;27.049709489993546;195;12.588766946417044;224;14.460942543576502;508;32.79535183989671;207;13.363460296965785;301;19.431891542930924
2022;Jette;Jette;3572.0;1708;47.816349384098544;1864;52.183650615901456;765;21.41657334826428;439;12.29003359462486;326;9.126539753639417;863;24.16013437849944;412;11.534154535274356;451;12.625979843225085;491;13.745800671892496;223;6.243001119820828;268;7.502799552071669;1453;40.67749160134378;634;17.7491601343785;819;22.928331466965286
2022;Schaerbeek;Schaarbeek;10430.0;5459;52.33940556088207;4972;47.670182166826464;2119;20.31639501438159;1288;12.348993288590604;831;7.967401725790987;2095;20.086289549376797;1110;10.642377756471715;985;9.443911792905082;1522;14.592521572387342;689;6.60594439117929;833;7.986577181208054;4695;45.0143815915628;2372;22.74209012464046;2323;22.27229146692234
2022;Woluwe-Saint-Lambert;Sint-Lambrechts-Woluwe;2638.0;1197;45.37528430629265;1441;54.62471569370735;473;17.930250189537528;260;9.855951478392722;213;8.074298711144806;573;21.721000758150115;294;11.144806671721001;279;10.576194086429112;641;24.298711144806674;273;10.348749052312357;368;13.949962092494314;951;36.05003790750569;370;14.025777103866567;581;22.02426080363912
2021;Anderlecht;Anderlecht;9480.0;5078;53.56540084388186;4401;46.42405063291139;2239;23.61814345991561;1341;14.145569620253164;898;9.472573839662447;2113;22.28902953586498;1063;11.21308016877637;1050;11.075949367088606;929;9.79957805907173;429;4.525316455696203;500;5.274261603375527;4198;44.28270042194093;2245;23.681434599156116;1953;20.60126582278481
2021;Ixelles;Elsene;6240.0;3438;55.096153846153854;2802;44.90384615384615;956;15.320512820512821;649;10.400641025641026;307;4.919871794871795;1206;19.326923076923077;705;11.298076923076923;501;8.028846153846155;1706;27.339743589743588;771;12.355769230769232;935;14.983974358974358;2372;38.01282051282051;1313;21.041666666666668;1059;16.971153846153847
2021;Watermael-Boitsfort;Watermaal-Bosvoorde;1310.0;623;47.55725190839695;688;52.519083969465655;248;18.931297709923665;145;11.068702290076336;103;7.862595419847327;321;24.50381679389313;166;12.67175572519084;155;11.83206106870229;445;33.969465648854964;172;13.129770992366414;273;20.83969465648855;297;22.671755725190838;140;10.687022900763358;157;11.984732824427482
2020;Berchem-Sainte-Agathe;Sint-Agatha-Berchem;1710.0;803;46.95906432748538;907;53.04093567251462;416;24.327485380116958;214;12.514619883040936;202;11.812865497076023;476;27.83625730994152;228;13.333333333333334;248;14.502923976608187;241;14.09356725146199;105;6.140350877192982;136;7.953216374269006;577;33.74269005847953;256;14.97076023391813;321;18.771929824561404
2020;Ganshoren;Ganshoren;1716.0;799;46.561771561771565;917;53.43822843822844;423;24.65034965034965;221;12.878787878787879;202;11.771561771561771;439;25.582750582750585;204;11.888111888111888;235;13.694638694638694;230;13.403263403263404;91;5.303030303030303;139;8.100233100233101;624;36.36363636363637;283;16.49184149184149;341;19.871794871794872
2020;Koekelberg;Koekelberg;1683.0;915;54.367201426024955;768;45.632798573975045;354;21.03386809269162;216;12.834224598930483;138;8.19964349376114;412;24.480095068330364;212;12.596553773024361;200;11.883541295306001;199;11.824123588829472;100;5.941770647653001;99;5.88235294117647;718;42.661913250148544;387;22.994652406417114;331;19.667260843731434
2020;Saint-Josse-ten-Noode;Sint-Joost-ten-Node;2751.0;1585;57.61541257724464;1165;42.348237004725554;555;20.174482006543077;369;13.413304252998909;186;6.761177753544166;479;17.41185023627772;277;10.069065794256634;202;7.342784442021083;288;10.468920392584515;137;4.980007270083606;151;5.488913122500909;1428;51.908396946564885;802;29.15303525990549;626;22.7553616866594
2020;Uccle;Ukkel;4406.0;2017;45.778483885610534;2388;54.19881979119383;767;17.40807989105765;413;9.373581479800272;354;8.034498411257376;1023;23.218338629142078;505;11.461643213799364;518;11.756695415342715;1338;30.367680435769408;555;12.596459373581482;783;17.771221062187927;1277;28.983204720835225;544;12.346799818429414;733;16.63640490240581
2020;Watermael-Boitsfort;Watermaal-Bosvoorde;1303.0;607;46.58480429777437;696;53.41519570222564;246;18.879508825786644;144;11.051419800460476;102;7.828089025326171;321;24.635456638526477;162;12.432847275518036;159;12.202609363008442;442;33.92171910974674;170;13.046815042210284;272;20.874904067536455;294;22.56331542594014;131;10.053722179585572;163;12.509593246354566
2020;Woluwe-Saint-Pierre;Sint-Pieters-Woluwe;1532.0;719;46.932114882506525;815;53.19843342036553;213;13.903394255874673;117;7.637075718015667;96;6.266318537859007;342;22.323759791122715;176;11.488250652741515;166;10.835509138381202;518;33.81201044386423;231;15.078328981723239;287;18.733681462140993;461;30.09138381201044;195;12.72845953002611;266;17.362924281984334
2019;Anderlecht;Anderlecht;9524.0;5061;53.13943721125578;4463;46.860562788744225;2384;25.0314993700126;1367;14.353212935741286;1017;10.678286434271314;2040;21.41957160856783;1012;10.625787484250315;1028;10.793784124317513;819;8.599328013439731;379;3.9794204115917684;440;4.619907601847963;4281;44.94960100797984;2303;24.181016379672407;1978;20.768584628307433
2019;Etterbeek;Etterbeek;3032.0;1510;49.80211081794195;1523;50.23087071240106;522;17.216358839050134;307;10.12532981530343;215;7.091029023746702;557;18.370712401055407;307;10.12532981530343;250;8.245382585751978;666;21.965699208443272;305;10.059366754617415;361;11.906332453825858;1288;42.480211081794195;591;19.492084432717675;697;22.988126649076516
2019;Jette;Jette;3649.0;1701;46.615511098931215;1950;53.439298437928194;866;23.732529460126063;449;12.30474102493834;417;11.427788435187724;858;23.51329131268841;392;10.742669224445054;466;12.770622088243355;458;12.5513839408057;206;5.645382296519594;252;6.906001644286105;1469;40.25760482323925;654;17.922718553028226;815;22.334886270211015
2019;Koekelberg;Koekelberg;1663.0;875;52.615754660252556;789;47.444377630787734;362;21.767889356584487;210;12.627781118460613;152;9.140108238123872;378;22.730006013229104;187;11.244738424533974;191;11.485267588695129;185;11.124473842453398;92;5.532170775706555;93;5.592303066746843;739;44.4377630787733;386;23.211064341551413;353;21.226698737221888
2019;Schaerbeek;Schaarbeek;11160.0;5851;52.42831541218638;5310;47.58064516129033;2499;22.39247311827957;1483;13.288530465949822;1016;9.10394265232975;2154;19.301075268817204;1111;9.955197132616487;1043;9.345878136200717;1403;12.57168458781362;642;5.752688172043011;761;6.818996415770609;5105;45.74372759856631;2615;23.43189964157706;2490;22.311827956989248
2019;Woluwe-Saint-Lambert;Sint-Lambrechts-Woluwe;2557.0;1162;45.44387954634337;1395;54.55612045365663;520;20.33633163863903;291;11.380524051622997;229;8.955807587016034;586;22.917481423543215;288;11.263199061400078;298;11.654282362143137;614;24.012514665623776;256;10.01173249902229;358;14.000782166601486;837;32.73367227219398;327;12.788423934298004;510;19.945248337895972
2018;Auderghem;Oudergem;1517.0;711;46.86882003955174;807;53.19709953856295;306;20.17139090309822;157;10.349373764007911;149;9.82201713909031;390;25.708635464733025;196;12.920237310481214;194;12.788398154251812;353;23.269611074489124;148;9.75609756097561;205;13.513513513513514;469;30.916282135794333;210;13.843111404087013;259;17.073170731707318
2018;Bruxelles;Brussel;14848.0;8197;55.20608836206896;6653;44.807381465517246;3375;22.73033405172414;2101;14.150053879310345;1274;8.580280172413794;2929;19.7265625;1484;9.994612068965516;1445;9.731950431034484;1627;10.957704741379311;823;5.542834051724138;804;5.414870689655173;6919;46.598868534482754;3789;25.518588362068968;3130;21.080280172413794
2018;Evere;Evere;2823.0;1292;45.76691462982643;1532;54.26850867871059;732;25.929861849096707;366;12.964930924548353;366;12.964930924548353;700;24.79631597591215;322;11.40630534891959;378;13.39001062699256;270;9.564293304994687;113;4.0028338646829615;157;5.561459440311725;1122;39.744952178533474;491;17.392844491675522;631;22.352107686857952
2018;Schaerbeek;Schaarbeek;11626.0;6098;52.451402029932915;5529;47.557199380698435;2674;23.000172028212624;1580;13.590228797522794;1094;9.409943230689834;2176;18.716669533803543;1117;9.607775675210735;1059;9.10889385859281;1299;11.17323241011526;596;5.12644073628075;703;6.046791673834509;5478;47.11852743849991;2805;24.12695682091863;2673;22.991570617581285
2018;Uccle;Ukkel;4203.0;1915;45.56269331429931;2288;54.43730668570069;818;19.46228884130383;435;10.34975017844397;383;9.112538662859862;1002;23.8401142041399;503;11.967642160361647;499;11.872472043778254;1062;25.267665952890795;424;10.088032357839637;638;15.179633595051154;1321;31.42993100166548;553;13.157268617654056;768;18.272662384011422
2017;Anderlecht;Anderlecht;10365.0;5549;53.53593825373855;4817;46.47370959961409;2749;26.521948866377233;1551;14.963820549927643;1198;11.55812831644959;2159;20.829715388326097;1060;10.226724553786783;1099;10.602990834539314;758;7.313072841292813;342;3.299565846599132;416;4.013506994693681;4700;45.34491075735649;2596;25.04582730342499;2104;20.299083453931498
2017;Woluwe-Saint-Lambert;Sint-Lambrechts-Woluwe;2444.0;1156;47.299509001636665;1289;52.741407528641574;536;21.931260229132572;305;12.479541734860884;231;9.451718494271685;560;22.913256955810148;290;11.865793780687397;270;11.04746317512275;582;23.81342062193126;252;10.310965630114566;330;13.502454991816695;767;31.382978723404253;309;12.643207855973815;458;18.73977086743044
2016;Anderlecht;Anderlecht;10986.0;5871;53.4407427635172;5116;46.56835973056618;2974;27.07081740396869;1683;15.319497542326596;1291;11.75131986164209;2237;20.362279264518477;1072;9.757873657382122;1165;10.604405607136355;806;7.33661023120335;371;3.3770253049335515;435;3.9595849262697977;4970;45.23939559439286;2745;24.98634625887493;2225;20.253049335517932
2016;Auderghem;Oudergem;1618.0;770;47.58961681087763;846;52.286773794808404;323;19.962917181705812;165;10.197775030902347;158;9.765142150803461;401;24.783683559950557;205;12.669962917181707;196;12.11372064276885;391;24.165636588380718;174;10.754017305315204;217;13.411619283065512;501;30.964153275648947;226;13.967861557478367;275;16.996291718170582
2016;Evere;Evere;2907.0;1362;46.85242518059856;1545;53.14757481940144;816;28.07017543859649;413;14.207086343309253;403;13.863089095287236;696;23.9422084623323;324;11.145510835913312;372;12.796697626418988;273;9.39112487100103;110;3.7839697282421736;163;5.607155142758858;1122;38.59649122807017;515;17.715858273133815;607;20.88063295493636
2025;Anderlecht;Anderlecht;10631.0;5704;53.65440692314928;4927;46.34559307685072;2077;19.53720252092936;1313;12.350672561377104;764;7.186529959552253;2247;21.136299501458;1232;11.58874988241934;1015;9.54754961903866;1202;11.306556297620167;556;5.229987771611325;646;6.076568526008843;5105;48.01994167999247;2603;24.48499670774151;2502;23.534944972250965
2016;Saint-Gilles;Sint-Gillis;5436.0;3055;56.19941133186166;2382;43.81898454746137;1007;18.524650478292862;656;12.067696835908755;351;6.456953642384105;920;16.92420897718911;523;9.621044885945548;397;7.303164091243561;1141;20.9896983075791;523;9.621044885945548;618;11.368653421633553;2369;43.57983811626196;1353;24.88962472406181;1016;18.690213392200146
2025;Forest;Vorst;5255.0;2685;51.094196003805905;2570;48.9058039961941;782;14.881065651760228;492;9.362511893434824;290;5.518553758325404;956;18.19219790675547;547;10.409134157944814;409;7.783063748810656;1483;28.220742150333017;668;12.711703139866792;815;15.509039010466221;2034;38.705994291151285;978;18.610846812559465;1056;20.09514747859182
2015;Bruxelles;Brussel;16713.0;9380;56.12397534853108;7333;43.87602465146892;4066;24.3283671393526;2452;14.671214025010471;1614;9.65715311434213;3085;18.458684856100042;1643;9.83067073535571;1442;8.62801412074433;1817;10.871776461437205;938;5.612397534853109;879;5.2593789265840964;7745;46.34117154311016;4347;26.009693053311793;3398;20.33147848979836
2025;Koekelberg;Koekelberg;1800.0;939;52.166666666666664;861;47.833333333333336;306;17.0;190;10.555555555555555;116;6.444444444444445;373;20.72222222222222;191;10.61111111111111;182;10.11111111111111;240;13.333333333333334;127;7.055555555555555;113;6.277777777777778;881;48.94444444444444;431;23.944444444444443;450;25.0
2015;Forest;Vorst;5302.0;2714;51.18823085628065;2590;48.84949075820445;1193;22.500943040362127;694;13.089400226329687;499;9.41154281403244;1070;20.18106374952848;527;9.93964541682384;543;10.24141833270464;996;18.78536401357978;450;8.487363259147491;546;10.29800075443229;2045;38.57035081101471;1043;19.67182195397963;1002;18.898528857035082
2025;Saint-Gilles;Sint-Gillis;4758.0;2571;54.03530895334174;2187;45.96469104665826;625;13.135771332492643;397;8.343841950399328;228;4.791929382093317;769;16.162253047498947;462;9.709962168978564;307;6.452290878520387;1399;29.403110550651533;648;13.619167717528374;751;15.78394283312316;1965;41.29886506935687;1064;22.362337116435477;901;18.936527952921395
2015;Ganshoren;Ganshoren;1865.0;857;45.951742627345844;1008;54.04825737265415;522;27.989276139410187;257;13.780160857908847;265;14.209115281501342;437;23.431635388739945;182;9.758713136729224;255;13.672922252010725;217;11.63538873994638;106;5.683646112600536;111;5.951742627345844;689;36.943699731903486;312;16.72922252010724;377;20.214477211796247
2025;Saint-Josse-ten-Noode;Sint-Joost-ten-Node;2714.0;1526;56.22697126013264;1188;43.77302873986736;468;17.243920412675017;336;12.380250552689757;132;4.8636698599852615;446;16.43330876934414;255;9.39572586588062;191;7.037582903463522;357;13.154016212232866;166;6.116433308769344;191;7.037582903463522;1443;53.16875460574797;769;28.334561532792925;674;24.83419307295505
2015;Ixelles;Elsene;7339.0;4161;56.69709769723396;3179;43.31652813734841;1311;17.86346913748467;865;11.786346913748467;446;6.077122223736204;1361;18.54476086660308;768;10.464640959258755;593;8.080119907344324;1806;24.608257255756914;891;12.140618612890039;915;12.467638642866875;2862;38.997138574737704;1637;22.305491211336694;1225;16.691647363401007
2025;Watermael-Boitsfort;Watermaal-Bosvoorde;1382.0;649;46.96092619392186;733;53.03907380607815;184;13.314037626628075;103;7.452966714905933;81;5.861070911722142;321;23.227206946454416;178;12.879884225759769;143;10.347322720694645;476;34.44283646888567;205;14.833574529667148;271;19.609261939218527;401;29.01591895803184;163;11.794500723589001;238;17.221418234442837
2015;Koekelberg;Koekelberg;2108.0;1099;52.13472485768501;1008;47.81783681214421;532;25.23719165085389;292;13.851992409867172;240;11.385199240986717;455;21.584440227703986;221;10.483870967741936;234;11.10056925996205;210;9.962049335863378;96;4.554079696394687;114;5.407969639468691;910;43.16888045540797;490;23.244781783681216;420;19.924098671726757
2025;Woluwe-Saint-Pierre;Sint-Pieters-Woluwe;1568.0;726;46.30102040816326;843;53.76275510204081;182;11.607142857142858;109;6.951530612244898;73;4.655612244897959;279;17.793367346938776;149;9.502551020408163;130;8.290816326530612;500;31.887755102040817;220;14.030612244897958;280;17.857142857142858;608;38.775510204081634;248;15.816326530612246;360;22.95918367346939
2014;Berchem-Sainte-Agathe;Sint-Agatha-Berchem;1954.0;900;46.05936540429887;1053;53.889457523029684;615;31.47389969293756;292;14.943705220061412;323;16.53019447287615;503;25.742067553735925;217;11.105424769703173;286;14.636642784032752;189;9.672466734902764;87;4.452405322415558;102;5.220061412487206;646;33.0603889457523;304;15.55783009211873;342;17.50255885363357
2024;Ixelles;Elsene;6198.0;3291;53.09777347531461;2907;46.90222652468538;748;12.068409164246532;507;8.18005808325266;241;3.888351080993869;1131;18.24782187802517;655;10.567925137141012;476;7.679896740884157;1816;29.29977412068409;843;13.601161665053244;973;15.698612455630848;2503;40.383994837044206;1286;20.7486285898677;1217;19.63536624717651
2014;Woluwe-Saint-Pierre;Sint-Pieters-Woluwe;1602.0;755;47.12858926342072;848;52.9338327091136;302;18.85143570536829;174;10.861423220973784;128;7.990012484394507;352;21.972534332084894;169;10.549313358302122;183;11.423220973782772;517;32.27215980024969;224;13.982521847690387;293;18.2896379525593;432;26.96629213483146;188;11.735330836454432;244;15.23096129837703
2024;Jette;Jette;3789.0;1854;48.9311163895487;1936;51.09527579836368;740;19.530219055159673;446;11.77091580892056;294;7.759303246239114;885;23.357086302454473;451;11.902876748482448;434;11.454209553972024;549;14.489311163895488;261;6.88836104513064;288;7.600950118764846;1616;42.649775666402746;696;18.368962787015043;920;24.2808128793877
2013;Anderlecht;Anderlecht;12254.0;6615;53.982373102660354;5640;46.025787497959854;3879;31.654969805777704;2101;17.145421903052064;1778;14.509547902725641;2541;20.73608617594255;1196;9.760078341765954;1345;10.976007834176595;843;6.87938632283336;411;3.354006854904521;432;3.5253794679288393;4992;40.73771829606659;2907;23.722866002937817;2085;17.014852293128772
2024;Schaerbeek;Schaarbeek;10775.0;5632;52.269141531322504;5143;47.730858468677496;2000;18.561484918793504;1242;11.526682134570766;758;7.034802784222737;2125;19.721577726218097;1173;10.88631090487239;952;8.835266821345709;1664;15.443155452436194;751;6.96983758700696;913;8.473317865429236;4986;46.2737819025522;2466;22.88631090487239;2520;23.387470997679817
2013;Ixelles;Elsene;7897.0;4452;56.375838926174495;3444;43.61149803722933;1525;19.311130809168038;992;12.561732303406355;533;6.749398505761682;1539;19.4884133215145;883;11.181461314423197;656;8.3069520070913;2003;25.364062302140056;958;12.13118905913638;1045;13.232873243003674;2829;35.82373053058123;1619;20.50145624920856;1210;15.322274281372671
2024;Woluwe-Saint-Pierre;Sint-Pieters-Woluwe;1564.0;708;45.26854219948849;858;54.85933503836316;189;12.084398976982097;108;6.905370843989769;81;5.179028132992328;294;18.797953964194374;158;10.10230179028133;136;8.695652173913043;488;31.202046035805626;212;13.554987212276215;276;17.647058823529413;595;38.04347826086957;230;14.705882352941178;365;23.33759590792839
2013;Saint-Gilles;Sint-Gillis;6295.0;3535;56.15567911040509;2761;43.86020651310564;1309;20.79428117553614;803;12.756155679110407;506;8.038125496425735;1143;18.157267672756156;640;10.16679904686259;503;7.990468625893567;1285;20.413026211278794;572;9.08657664813344;713;11.326449563145353;2559;40.65131056393964;1520;24.14614773629865;1039;16.505162827640984
2023;Koekelberg;Koekelberg;1719.0;890;51.77428737638162;829;48.225712623618385;318;18.49912739965096;189;10.99476439790576;129;7.504363001745201;389;22.629435718440956;199;11.57649796393252;190;11.052937754508434;211;12.27457824316463;105;6.108202443280978;106;6.166375799883653;801;46.596858638743456;397;23.09482257126236;404;23.502036067481093
2013;Watermael-Boitsfort;Watermaal-Bosvoorde;1421.0;666;46.86840253342716;754;53.06122448979592;355;24.98240675580577;185;13.01900070372977;170;11.963406052076003;355;24.98240675580577;190;13.370865587614356;165;11.611541168191415;411;28.92329345531316;161;11.330049261083744;250;17.593244194229417;299;21.04152005629838;130;9.148486980999296;169;11.893033075299085
2023;Saint-Josse-ten-Noode;Sint-Joost-ten-Node;2697.0;1524;56.50723025583982;1173;43.49276974416018;477;17.686318131256954;318;11.7908787541713;159;5.89543937708565;489;18.13125695216908;282;10.456062291434929;207;7.675194660734149;305;11.308861698183167;148;5.487578791249536;157;5.8212829069336305;1426;52.87356321839081;776;28.772710418984055;650;24.10085279940675
2012;Forest;Vorst;5714.0;2902;50.78753937696885;2812;49.21246062303115;1540;26.95134756737837;855;14.96324816240812;685;11.988099404970248;1199;20.983549177458872;570;9.975498774938748;629;11.008050402520125;922;16.135806790339515;398;6.965348267413371;524;9.170458522926147;2053;35.92929646482324;1079;18.88344417220861;974;17.04585229261463
2022;Bruxelles;Brussel;14510.0;7938;54.70709855272226;6573;45.29979324603722;2939;20.25499655410062;1857;12.798070296347348;1082;7.456926257753274;2956;20.37215713301172;1610;11.09579600275672;1346;9.276361130254998;2006;13.824948311509305;1003;6.912474155754652;1003;6.912474155754652;6610;45.55478980013783;3468;23.90075809786354;3142;21.654031702274292
2012;Ganshoren;Ganshoren;1996.0;932;46.6933867735471;1065;53.35671342685371;681;34.11823647294589;310;15.531062124248496;371;18.587174348697395;456;22.84569138276553;197;9.869739478957916;259;12.975951903807614;208;10.420841683366733;92;4.609218436873747;116;5.811623246492986;652;32.66533066132264;333;16.683366733466933;319;15.98196392785571
2022;Etterbeek;Etterbeek;2982.0;1527;51.20724346076459;1456;48.82629107981221;464;15.560026827632461;288;9.6579476861167;176;5.902079141515761;568;19.047619047619047;330;11.066398390342053;238;7.981220657276995;674;22.602280348759223;308;10.328638497652582;366;12.273641851106639;1277;42.823608316566066;601;20.154258886653253;676;22.66934942991281
2012;Woluwe-Saint-Lambert;Sint-Lambrechts-Woluwe;2568.0;1229;47.8582554517134;1340;52.18068535825545;668;26.012461059190027;349;13.590342679127726;319;12.422118380062305;617;24.02647975077882;322;12.538940809968846;295;11.48753894080997;631;24.57165109034268;293;11.409657320872274;338;13.161993769470403;653;25.428348909657323;265;10.319314641744548;388;15.109034267912772
